ID,Temperature1,Temperature2,Speed,Time,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,Y1,Y2,Y3,Num,scaleplate
2990,25,135,,0.0167,1,BiBrO,5.037,CsBr,0.562,BiBr3,62.5,ODE,4.559,OLA,4.726,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,25.5,,rectangle,,
2991,25,210,20,60,1,Cu,0.6,CuBr,5,TOPO,6.0787,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,33.85,6.4,cube,526,
2992,25,320,2.7,30,1,Fe3O4,1.11,FeOA3,1.098,OA,25.3125,ODE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.8,8.59,sphere,100,
2993,25,320,2.7,30,1,Fe3O4,1.055,FeOA3,1.098,OA,25.3125,ODE,0.0499,GdOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.3,7.53,sphere,100,
2994,25,320,2.7,30,1,Fe3O4,1,FeOA3,1.098,OA,25.3125,ODE,0.0999,GdOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.91,10.13,cube,100,
2995,25,320,2.7,30,1,Fe3O4,0.944,FeOA3,1.098,OA,25.3125,ODE,0.15,GdOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.01,8.45,cube,100,
2996,25,320,2.7,30,1,Fe3O4,1,FeOA3,1.098,OA,25.3125,ODE,0.101,EuOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.47,8.59,cube,88,0.515463918
2997,25,320,2.7,30,1,Fe3O4,0.944,FeOA3,1.098,OA,25.3125,ODE,0.152,EuOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.4,4.41,cube,122,0.510204082
2998,25,320,2.7,30,1,Fe3O4,1,FeOA3,1.098,OA,25.3125,ODE,0.1,CeOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.65,8.75,cube,155,0.515463918
2999,25,320,2.7,30,1,Fe3O4,0.944,FeOA3,1.098,OA,25.3125,ODE,0.151,CeOA3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.78,5.43,cube,78,0.515463918
3000,80,260,20,180,1,Cu,3,CuBr,106.378,OLA,6,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,27.08,6.83,sphere,100,
3001,25,200,20,60,1,Cu,0.75,Cu(acac)2,106.378,OLA,7.5,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.5,9.47,sphere,100,
3002,25,210,20,60,1,Cu,3,CuBr,30.394,OLA,25,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,27.85,8.91,cube,100,
3003,25,220,20,60,1,Cu,1.5,CuBr,106.378,OLA,7.5,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,49.63,7.34,cube,100,
3004,25,260,20,150,1,Cu,1.5,CuBr,106.378,OLA,2.5,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,71.23,7.64,cube,100,
3005,25,80,,180,1,Pd,0.945,PVP,610.433,H2O,0.341,LAA,5.042,KBr,0.194,Na2PdCl4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,20.31,,cube,,
3006,140,140,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,53.794,EG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.91,8.99,sphere,154,0.23255814
3007,140,140,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.98,9.5,sphere,202,0.465116279
3008,75,75,0,720,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.89,22.85,hexagon,178,0.697674419
3009,160,160,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,53.794,EG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.57,8.73,sphere,759,0.253164557
3010,130,130,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,53.794,EG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.53,22.83,Irregular shape,954,0.253164557
3011,160,160,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.35,24.71,rhombus,152,0.253164557
3012,130,130,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.92,14.28,hexagon,144,0.253164557
3013,95,95,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.24,41.78,hexagon,123,0.476190476
3014,85,85,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,21.98,26.14,Irregular shape,132,0.476190476
3015,160,160,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,22.574,TEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.02,12.15,hexagon,161,0.243902439
3016,150,150,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,22.574,TEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.68,24.51,sphere,163,0.243902439
3017,140,140,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,22.574,TEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.87,17.52,sphere,61,0.243902439
3018,85,85,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,22.574,TEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,23.56,28.06,Irregular shape,108,0.461538462
3019,140,140,0,180,1,Pd,0.27,PVP,0.00527,Na2PdCl4,53.794,EG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.69,14.55,Irregular shape,242,0.288461538
3020,140,140,0,180,1,Pd,0.27,PVP,0.002112,Na2PdCl4,53.794,EG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.07,11.49,sphere,132,0.288461538
3021,130,130,0,180,1,Pd,0.27,PVP,0.001056,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.78,19.89,Irregular shape,180,0.480769231
3022,130,130,0,180,1,Pd,0.27,PVP,0.00527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,16.26,28.01,Irregular shape,112,0.476190476
3023,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.02,12.82,Irregular shape,434,0.877192982
3024,105,105,0,30,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.41,14.38,sphere,415,0.222222222
3025,105,105,0,60,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.92,13.35,sphere,235,0.222222222
3026,105,105,0,120,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8,16.93,Irregular shape,252,0.222222222
3027,105,105,0,240,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.39,21.95,Irregular shape,118,0.222222222
3028,105,105,0,360,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.48,22.06,Irregular shape,119,0.222222222
3029,105,105,0,1440,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.37,22.54,Irregular shape,101,0.222222222
3030,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.78,16.62,hexagon,87,0.229885057
3031,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.69,12.26,hexagon,163,0.877192982
3032,105,105,0,30,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,22.9,11.21,sphere,34,0.877192982
3033,105,105,0,60,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,33.23,18.52,sphere,105,0.877192982
3034,105,105,0,120,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,48.75,11.42,hexagon,80,0.877192982
3035,105,105,0,240,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,75.86,12.38,hexagon,35,0.877192982
3036,105,105,0,360,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,78.2,15.86,hexagon,35,0.877192982
3037,105,105,0,1440,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,91.12,11.95,hexagon,32,0.877192982
3038,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,K2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.59,23.3,Irregular shape,126,0.206185567
3039,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,MgSO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.57,18.17,Irregular shape,133,0.206185567
3040,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.0141,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.45,21.35,Irregular shape,102,0.444444444
3041,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.0422,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.19,15.28,Irregular shape,148,0.444444444
3042,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.563,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.91,20.71,Irregular shape,122,0.444444444
3043,85,85,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.65,28.93,Irregular shape,97,0.222222222
3044,95,95,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.56,15.32,Irregular shape,168,0.222222222
3045,115,115,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.02,17.02,Irregular shape,191,0.222222222
3046,125,125,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.24,16.92,sphere,222,0.222222222
3047,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.0025,NaOH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.74,30.66,Irregular shape,101,0.540540541
3048,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.025,NaOH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.52,28.98,Irregular shape,42,0.540540541
3049,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,53.794,EG,0.03,HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.19,22.26,hexagon,85,0.37593985
3050,105,105,0,180,1,Pd,0.27,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.84,22.85,Irregular shape,130,0.357142857
3051,105,105,0,180,1,Pd,1.8,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.73,21.31,Irregular shape,168,0.357142857
3052,105,105,0,180,1,Pd,0.72,PVP,0.0105,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.89,18.36,Irregular shape,150,0.357142857
3053,105,105,0,180,1,Pd,0.72,PVP,0.105,Na2PdCl4,31.606,DEG,0.282,Na2SO4,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.79,18.17,Irregular shape,158,0.357142857
3054,105,105,0,180,1,Pd,0.72,PVP,0.0527,Na2PdCl4,31.606,DEG,0.282,NaNO3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.17,19.98,Irregular shape,186,0.446428571
3055,25,160,,15,1,Pt,0.025,Na2PtCl6,0.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,sphere,,
3056,25,160,,60,1,Pt,0.025,Na2PtCl6,0.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.4,12.88,rhombus,449,0.276243094
3057,25,160,,120,1,Pt,0.025,Na2PtCl6,0.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.48,10.62,rhombus,196,0.276243094
3058,25,160,,180,1,Pt,0.025,Na2PtCl6,0.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.55,8.35,rhombus,96,0.276243094
3059,25,160,,240,1,Pt,0.025,Na2PtCl6,0.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,rhombus,,
3060,25,160,,300,1,Pt,0.025,Na2PtCl6,0.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,rhombus,,
3061,25,160,,240,1,Pt,0.025,Na2PtCl6,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,19.49,24.81,Irregular shape,121,0.256410256
3062,25,160,,240,1,Pt,0.025,Na2PtCl6,0.25,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.88,13.77,rhombus,154,0.256410256
3063,25,160,,240,1,Pt,0.025,Na2PtCl6,0.665,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.53,15.72,rhombus,192,0.256410256
3064,25,160,,240,1,Pt,0.025,Na2PtCl6,0.835,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.58,6.95,four-pointed star,114,0.256410256
3065,25,160,,240,1,Pt,0.025,Na2PtCl6,1,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.97,10.46,Irregular shape,237,0.256410256
3066,25,160,,240,1,Pt,0.025,Na2PtCl6,1.5,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,12.16,20.21,Irregular shape,260,0.256410256
3067,25,160,,60,1,Pt,0.025,Na2PtCl6,0.835,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.02,15.74,rhombus,1296,0.316455696
3068,25,160,,120,1,Pt,0.025,Na2PtCl6,0.835,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,rhombus,,
3069,25,160,,180,1,Pt,0.025,Na2PtCl6,0.835,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.55,10.42,four-pointed star,100,0.126582278
3070,25,160,,300,1,Pt,0.025,Na2PtCl6,0.835,GLU,0.1,CTAB,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.84,25.22,four-pointed star,52,0.126582278
3071,25,160,,240,1,Pt,0.025,Na2PtCl6,0.5,GLU,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.34,18.13,Irregular shape,100,0.458715596
3072,25,125,,120,1,Ag,0.0225,PVP,358.627,EG,0.589,AgNO3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,56.87,17.78,sphere,204,
3073,25,150,,300,1,Rh,0.0357,RhAc3,0.333,GLU,6.458,DMF,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.72,11.25,triangle,132,0.186915888
3074,25,150,,300,1,Rh,0.0357,RhAc3,0.333,GLU,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,Irregular shape,,
3075,25,150,,300,1,Rh,0.0357,RhAc3,0.333,GLU,2.583,DMF,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,flower shape,,
3076,25,150,,300,1,Rh,0.0357,RhAc3,0.333,GLU,12.916,DMF,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,flower shape,,
3077,25,150,,300,1,Rh,0.0357,RhAc3,6.458,DMF,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,flower shape,,
3078,25,150,,300,1,Rh,0.0357,RhAc3,0.333,LAA,6.458,DMF,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.59,32.33,Irregular shape,94,0.124223602
3079,25,150,,300,1,Rh,0.0357,RhAc3,0.333,CITA,6.458,DMF,15.197,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.33,22.32,Irregular shape,106,0.124223602
3080,25,150,,300,1,Rh,0.0357,RhAc3,0.333,GLU,6.458,DMF,7.598,OLA,7.8125,ODE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.85,16.23,triangle,75,0.188679245
3081,25,150,,300,1,Rh,0.0357,RhAc3,0.5,GLU,6.458,DMF,9.118,OLA,6.25,ODE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,26.22,11.35,hexagon,6,0.186915888
3082,220,220,0,20,1,CuInSe2,0.1,CuI,0.2,InAc3,31.25,ODE,1.575,OA,3.647,OLA,5.428,DT,0.4,Se,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.56,11.67,triangle,200,
3083,220,220,0,20,1,CuInSe2,0.1,CuI,0.2,InAc3,0.05,ZnSA2,31.25,ODE,1.575,OA,3.647,OLA,5.428,DT,0.4,Se,0,PlaceHolder,0,PlaceHolder,4.75,14.06,triangle,200,
3084,220,220,0,20,1,CuInSe2,0.1,CuI,0.2,InAc3,0.1,ZnSA2,31.25,ODE,1.575,OA,3.647,OLA,5.428,DT,0.4,Se,0,PlaceHolder,0,PlaceHolder,6.1,13.11,Irregular shape,200,
3085,220,220,0,20,1,CuInSe2,0.1,CuI,0.2,InAc3,0.15,ZnSA2,31.25,ODE,1.575,OA,3.647,OLA,5.428,DT,0.4,Se,0,PlaceHolder,0,PlaceHolder,5.8,18.97,Irregular shape,200,
3086,220,220,0,20,1,CuInSe2,0.1,CuI,0.2,InAc3,0.2,ZnSA2,31.25,ODE,1.575,OA,3.647,OLA,5.428,DT,0.4,Se,0,PlaceHolder,0,PlaceHolder,5.6,23.21,Irregular shape,200,
3087,25,120,,240,1,Ag,5.887,AgNO3,35.99,PVP,518.511,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,72.8,17.09,hexagon,47,1.075268817
3088,25,120,,40,1,Ag,5.887,AgNO3,35.99,PVP,518.511,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,39.65,33.4,hexagon,25,0.684931507
3089,25,120,,180,1,Ag,5.887,AgNO3,35.99,PVP,518.511,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,49.56,16.79,hexagon,120,0.775193798
3090,25,120,,240,1,Ag,5.887,AgNO3,518.511,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,Irregular shape,,
3091,25,120,,240,1,Ag,5.887,AgNO3,4.499,PVP,518.511,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,Irregular shape,,
3092,25,120,,240,1,Ag,5.887,AgNO3,8.998,PVP,518.511,NMP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,,,Irregular shape,,
